year,count,name,percentage,total_per_year
1965,4629,Bobby,0.0013534695925468824,3420099
1965,4610,Sean,0.0013479141978053851,3420099
1965,4601,Jon,0.001345282695033097,3420099
1965,4566,Tracey,0.0013350490731408652,3420099
1965,4536,Regina,0.0013262773972332379,3420099
1965,4519,Jimmy,0.0013213067808855825,3420099
1965,4490,Walter,0.0013128274941748763,3420099
1965,4389,Samuel,0.0012832961852858645,3420099
1965,4370,Glenn,0.0012777407905443672,3420099
1965,4352,Darlene,0.001272477784999791,3420099
1965,4327,Barry,0.0012651680550767683,3420099
1965,4276,Philip,0.0012502562060338019,3420099
1965,4242,Judy,0.0012403149733384911,3420099
1965,4159,Kathryn,0.0012160466699940558,3420099
1965,4153,Cathy,0.0012142923348125302,3420099
1965,4129,Bonnie,0.0012072749940864286,3420099
1965,4124,Joyce,0.001205813048101824,3420099
1965,4104,Willie,0.0011999652641634059,3420099
1965,4098,Dean,0.0011982109289818803,3420099
1965,4064,Sherri,0.0011882696962865695,3420099
1965,4049,Sarah,0.0011838838583327559,3420099
1965,4048,Lee,0.0011835914691358349,3420099
1965,4026,Colleen,0.0011771589068035749,3420099
1965,4021,Anita,0.0011756969608189703,3420099
1965,3955,Jose,0.0011563992738221906,3420099
1965,3945,Jay,0.0011534753818529815,3420099
1965,3928,Jane,0.0011485047655053261,3420099
1965,3917,Anna,0.0011452884843391961,3420099
1965,3895,Penny,0.0011388559220069361,3420099
1965,3883,Darrell,0.0011353472516438851,3420099
1965,3847,Shelly,0.0011248212405547324,3420099
1965,3840,Allen,0.0011227745161762862,3420099
1965,3798,Henry,0.0011104941699056081,3420099
1965,3793,Martha,0.0011090322239210035,3420099
1965,3787,Melinda,0.0011072778887394781,3420099
1965,3782,Roy,0.0011058159427548735,3420099
1965,3772,Beverly,0.0011028920507856644,3420099
1965,3770,Arthur,0.0011023072723918225,3420099
1965,3755,Stacy,0.001097921434438009,3420099
1965,3711,Tim,0.001085056309773489,3420099
1965,3680,Victor,0.0010759922446689409,3420099
1965,3649,Jamie,0.0010669281795643926,3420099
1965,3573,Judith,0.0010447066005984038,3420099
1965,3565,Betty,0.0010423674870230365,3420099
1965,3559,Heidi,0.0010406131518415111,3420099
1965,3555,Tamara,0.0010394435950538273,3420099
1965,3542,Harold,0.0010356425354938557,3420099
1965,3500,Jean,0.0010233621892231774,3420099
1965,3486,Shannon,0.0010192687404662847,3420099
1965,3483,Marie,0.001018391572875522,3420099
1965,3472,Victoria,0.001015175291709392,3420099
1965,3444,Maureen,0.0010069883941956066,3420099
1965,3421,Albert,0.0010002634426664258,3420099
1965,3417,Gloria,0.000999093885878742,3420099
1965,3402,Deanna,0.00099470804792492853,3420099
1965,3362,Shirley,0.00098301248004809211,3420099
1965,3357,Holly,0.00098155053406348753,3420099
1965,3330,Vicki,0.00097365602574662309,3420099
1965,3294,Jackie,0.00096313001465747042,3420099
1965,3288,Virginia,0.000961375679475945,3420099
1965,3281,Joan,0.00095932895509749866,3420099
1965,3265,Louis,0.0009546507279467641,3420099
1965,3254,Darrin,0.00095143444678063411,3420099
1965,3238,Ellen,0.00094675621962989965,3420099
1965,3231,Ruth,0.00094470949525145319,3420099
1965,3217,Ralph,0.0009406160464945605,3420099
1965,3194,Jack,0.0009338910949653797,3420099
1965,3178,Greg,0.00092921286781464513,3420099
1965,3158,Kristine,0.00092336508387622692,3420099
1965,3147,Frederick,0.000920148802710097,3420099
1965,3146,Ronnie,0.0009198564135131761,3420099
1965,3136,Joanne,0.000916932521543967,3420099
1965,3109,Melanie,0.0009090380132271025,3420099
1965,3098,Peggy,0.00090582173206097251,3420099
1965,3078,Julia,0.0008999739481225543,3420099
1965,3073,Veronica,0.00089851200213794983,3420099
1965,3050,Rita,0.00089178705060876892,3420099
1965,3043,Marc,0.00088974032623032257,3420099
1965,3042,Allison,0.00088944793703340163,3420099
1965,3039,Jodi,0.00088857076944263893,3420099
1965,2957,Marvin,0.00086459485529512454,3420099
1965,2955,Dorothy,0.00086401007690128267,3420099
1965,2950,Tonya,0.0008625481309166782,3420099
1965,2949,Yvonne,0.00086225574171975726,3420099
1965,2944,Sylvia,0.00086079379573515268,3420099
1965,2899,Jason,0.00084763628187371179,3420099
1965,2889,Eddie,0.00084471238990450274,3420099
1965,2880,Kurt,0.00084208088713221463,3420099
1965,2865,Joel,0.000837695049178401,3420099
1965,2862,Gail,0.00083681788158763829,3420099
1965,2862,Rose,0.00083681788158763829,3420099
1965,2822,Kristin,0.000825122313710802,3420099
1965,2807,April,0.00082073647575698835,3420099
1965,2804,Stanley,0.00081985930816622565,3420099
1965,2792,Helen,0.00081635063780317472,3420099
1965,2769,Vickie,0.00080962568627399381,3420099
1965,2764,Jim,0.00080816374028938923,3420099
1965,2756,Micheal,0.00080582462671402206,3420099
1965,2742,Yolanda,0.00080173117795712936,3420099
1965,2717,Tommy,0.00079442144803410658,3420099
1965,2715,Eugene,0.00079383666964026481,3420099
1965,2708,Leonard,0.00079178994526181846,3420099
1965,2670,Howard,0.00078067915577882392,3420099
1965,2619,Sheri,0.00076576730673585762,3420099
1965,2612,Darin,0.00076372058235741128,3420099
1965,2592,Charlene,0.00075787279841899318,3420099
1965,2571,Ernest,0.000751732625283654,3420099
1965,2569,Becky,0.00075114784688981226,3420099
1965,2555,Adam,0.00074705439813291957,3420099
1965,2552,Alice,0.00074617723054215687,3420099
1965,2534,Crystal,0.00074091422499758053,3420099
1965,2524,Shelley,0.00073799033302837137,3420099
1965,2524,Sheryl,0.00073799033302837137,3420099
1965,2518,Dwayne,0.000736235997846846,3420099
1965,2494,Elaine,0.00072921865712074411,3420099
1965,2487,Heather,0.00072717193274229777,3420099
1965,2482,Tom,0.0007257099867576933,3420099
1965,2479,Marilyn,0.00072483281916693059,3420099
1965,2470,Carrie,0.00072220131639464237,3420099
1965,2463,Charlotte,0.000720154592016196,3420099
1965,2455,Yvette,0.00071781547844082874,3420099
1965,2449,Phyllis,0.00071606114325930333,3420099
1965,2440,Reginald,0.00071342964048701511,3420099
1965,2423,Aaron,0.00070845902413935972,3420099
1965,2405,Brent,0.00070319601859478338,3420099
1965,2390,Joann,0.00069881018064096975,3420099
1965,2381,Derrick,0.00069617867786868153,3420099
1965,2380,Eileen,0.0006958862886717607,3420099
1965,2344,Alicia,0.000685360277582608,3420099
1965,2340,Brett,0.00068419072079492439,3420099
1965,2336,Sonya,0.00068302116400724075,3420099
1965,2335,Kerry,0.00068272877481031981,3420099
1965,2331,Benjamin,0.00068155921802263617,3420099
1965,2323,Toni,0.00067922010444726889,3420099
1965,2310,Sally,0.00067541904488729713,3420099
1965,2299,Norman,0.00067220276372116714,3420099
1965,2268,Duane,0.000663138698616619,3420099
1965,2268,Carmen,0.000663138698616619,3420099
1965,2246,Frances,0.000656706136284359,3420099
1965,2233,Rick,0.00065290507672438722,3420099
1965,2219,Melvin,0.00064881162796749452,3420099
1965,2203,Jody,0.00064413340081676,3420099
1965,2201,Jesse,0.00064354862242291819,3420099
1965,2185,Juan,0.00063887039527218362,3420099
1965,2178,Felicia,0.00063682367089373728,3420099
1965,2142,Fred,0.00062629765980458461,3420099
1965,2136,Jeanne,0.0006245433246230592,3420099
1965,2133,Theodore,0.00062366615703229639,3420099
1965,2129,Roberta,0.00062249660024461285,3420099
1965,2121,Jerome,0.00062015748666924557,3420099
1965,2117,Erik,0.00061898792988156193,3420099
1965,2105,Carlos,0.000615479259518511,3420099
1965,2093,Harry,0.00061197058915546008,3420099
1965,2079,Brad,0.00060787714039856739,3420099
1965,2072,Traci,0.000605830416020121,3420099
1965,2069,Glen,0.00060495324842935834,3420099
1965,2066,Ray,0.00060407608083859563,3420099
1965,2056,Jeanette,0.00060115218886938658,3420099
1965,2046,Kirk,0.00059822829690017742,3420099
1965,2046,Nicholas,0.00059822829690017742,3420099
1965,2045,Bill,0.00059793590770325659,3420099
1965,2045,Lorraine,0.00059793590770325659,3420099
1965,2034,Calvin,0.00059471962653712661,3420099
1965,2033,Norma,0.00059442723734020567,3420099
1965,2016,Tanya,0.00058945662099255016,3420099
1965,2010,Karl,0.00058770228581102475,3420099
1965,1996,Rachel,0.00058360883705413206,3420099
1965,1992,Belinda,0.00058243928026644842,3420099
1965,1989,Dan,0.00058156211267568572,3420099
1965,1972,Evelyn,0.00057659149632803032,3420099
1965,1957,Sara,0.00057220565837421669,3420099
1965,1955,Joy,0.00057162087998037482,3420099
1965,1938,Samantha,0.00056665026363271942,3420099
1965,1935,Earl,0.00056577309604195671,3420099
1965,1933,Natalie,0.00056518831764811484,3420099
1965,1904,Don,0.00055670903093740852,3420099
1965,1898,Ronda,0.00055495469575588311,3420099
1965,1887,Edwin,0.00055173841458975312,3420099
1965,1878,Mitchell,0.0005491069118174649,3420099
1965,1872,Francis,0.00054735257663593949,3420099
1965,1868,Shelia,0.00054618301984825585,3420099
1965,1865,Sandy,0.00054530585225749315,3420099
1965,1856,Wesley,0.00054267434948520492,3420099
1965,1838,Kent,0.00053741134394062859,3420099
1965,1837,Shari,0.00053711895474370776,3420099
1965,1832,Jo,0.00053565700875910318,3420099
1965,1819,Constance,0.00053185594919913132,3420099
1965,1813,Loretta,0.00053010161401760591,3420099
1965,1812,Clifford,0.000529809224820685,3420099
1965,1811,Warren,0.00052951683562376414,3420099
1965,1800,Andre,0.00052630055445763416,3420099
1965,1799,Caroline,0.00052600816526071322,3420099
1965,1792,Karla,0.00052396144088226687,3420099
1965,1787,Kimberley,0.00052249949489766229,3420099
1965,1786,Clarence,0.00052220710570074146,3420099
1965,1780,Derek,0.000520452770519216,3420099
1965,1760,Sue,0.00051460498658079785,3420099
1965,1754,Antonio,0.00051285065139927233,3420099
1965,1738,Lance,0.00050817242424853787,3420099
1965,1713,Kristen,0.00050086269432551519,3420099
1965,1710,Tami,0.00049998552673475238,3420099
1965,1685,Angie,0.0004926757968117297,3420099
1965,1681,Gwendolyn,0.00049150624002404606,3420099
1965,1678,Tammie,0.00049062907243328335,3420099
1965,1661,Bernard,0.00048565845608562795,3420099
1965,1651,Juanita,0.00048273456411641885,3420099
1965,1648,Melody,0.00048185739652565615,3420099
1965,1647,Audrey,0.00048156500732873521,3420099
1965,1640,Patty,0.00047951828295028886,3420099
1965,1635,Amanda,0.00047805633696568434,3420099
1965,1635,Alfred,0.00047805633696568434,3420099
1965,1617,Dianne,0.000472793331421108,3420099
1965,1611,Vanessa,0.00047103899623958254,3420099
1965,1610,Monique,0.00047074660704266166,3420099
1965,1598,Doris,0.00046723793667961073,3420099
1965,1593,Kristi,0.00046577599069500621,3420099
1965,1582,Lynda,0.00046255970952887622,3420099
1965,1562,Tyrone,0.00045671192559045806,3420099
1965,1558,Darla,0.00045554236880277442,3420099
1965,1539,Cassandra,0.00044998697406127715,3420099
1965,1534,Kelli,0.00044852502807667263,3420099
1965,1531,Leroy,0.00044764786048590992,3420099
1965,1528,Marcia,0.00044677069289514716,3420099
1965,1517,Irene,0.00044355441172901717,3420099
1965,1514,Jessica,0.00044267724413825447,3420099
1965,1508,Marsha,0.000440922908956729,3420099
1965,1503,Bridget,0.00043946096297212448,3420099
1965,1502,Lonnie,0.0004391685737752036,3420099
1965,1498,Glenda,0.00043799901698751996,3420099
1965,1497,Kelley,0.000437706627790599,3420099
1965,1494,Erin,0.00043682946019983632,3420099
1965,1486,Luis,0.00043449034662446903,3420099
1965,1485,Lynne,0.00043419795742754815,3420099
1965,1477,Doreen,0.00043185884385218086,3420099
1965,1459,Manuel,0.00042659583830760453,3420099
1965,1449,Teri,0.00042367194633839548,3420099
1965,1444,Gordon,0.0004222100003537909,3420099
1965,1441,Alison,0.0004213328327630282,3420099
1965,1423,Daryl,0.00041606982721845186,3420099
1965,1409,Nathan,0.00041197637846155917,3420099
1965,1390,Lynette,0.0004064209837200619,3420099
1965,1386,Maurice,0.00040525142693237826,3420099
1965,1376,Robyn,0.00040232753496316921,3420099
1965,1372,Rosa,0.00040115797817548557,3420099
1965,1363,Lora,0.0003985264754031974,3420099
1965,1360,Leah,0.00039764930781243469,3420099
1965,1355,Guy,0.00039618736182783011,3420099
1965,1352,Herbert,0.00039531019423706741,3420099
1965,1350,Kristina,0.00039472541584322559,3420099
1965,1349,Perry,0.00039443302664630471,3420099
1965,1348,Franklin,0.00039414063744938377,3420099
1965,1341,Vicky,0.00039209391307093742,3420099
1965,1340,Marcus,0.00039180152387401654,3420099
1965,1334,Vernon,0.00039004718869249108,3420099
1965,1334,Janine,0.00039004718869249108,3420099
1965,1320,Gilbert,0.00038595373993559833,3420099
1965,1316,Kris,0.00038478418314791474,3420099
1965,1308,Alvin,0.00038244506957254746,3420099
1965,1307,Neil,0.00038215268037562658,3420099
1965,1305,Eva,0.00038156790198178475,3420099
1965,1298,Alexander,0.00037952117760333841,3420099
1965,1295,Rene,0.00037864401001257565,3420099
1965,1290,Gene,0.00037718206402797113,3420099
1965,1289,Stuart,0.00037688967483105019,3420099
1965,1288,Patti,0.0003765972856341293,3420099
1965,1288,Wade,0.0003765972856341293,3420099
1965,1281,Jessie,0.00037455056125568296,3420099
1965,1278,Lauren,0.0003736733936649202,3420099
1965,1278,Danielle,0.0003736733936649202,3420099
1965,1274,Lloyd,0.00037250383687723661,3420099
1965,1261,Emily,0.0003687027773172648,3420099
1965,1260,Dianna,0.00036841038812034387,3420099
1965,1257,Roxanne,0.00036753322052958116,3420099
1965,1254,Ramona,0.00036665605293881846,3420099
1965,1250,Katrina,0.00036548649615113482,3420099
1965,1248,Marty,0.000364901717757293,3420099
1965,1248,Ricardo,0.000364901717757293,3420099
1965,1246,Rosemary,0.00036431693936345117,3420099
1965,1245,Mario,0.00036402455016653029,3420099
1965,1234,Leon,0.0003608082690004003,3420099
1965,1229,Sonia,0.00035934632301579572,3420099
1965,1226,Ted,0.000358469155425033,3420099
1965,1225,Alex,0.00035817676622811214,3420099
1965,1219,Vivian,0.00035642243104658667,3420099
1965,1210,Gregg,0.00035379092827429851,3420099
1965,1204,Dwight,0.00035203659309277304,3420099
1965,1199,Byron,0.00035057464710816852,3420099
1965,1197,Kyle,0.0003499898687143267,3420099
1965,1193,Marlene,0.00034882031192664305,3420099
1965,1187,Pam,0.00034706597674511759,3420099
1965,1178,Sherrie,0.00034443447397282943,3420099
1965,1177,Lois,0.00034414208477590854,3420099
1965,1168,Chad,0.00034151058200362037,3420099
1965,1164,Kelvin,0.00034034102521593673,3420099
1965,1153,Andy,0.00033712474404980675,3420099
1965,1142,Kellie,0.00033390846288367676,3420099
1965,1142,Dave,0.00033390846288367676,3420099
1965,1135,Tara,0.00033186173850523041,3420099
1965,1127,Ron,0.00032952262492986313,3420099
1965,1121,Hope,0.00032776828974833772,3420099
1965,1103,Ruben,0.00032250528420376133,3420099
1965,1102,Marianne,0.00032221289500684045,3420099
1965,1101,Lewis,0.00032192050580991956,3420099
1965,1093,Christy,0.00031958139223455228,3420099
1965,1093,Sonja,0.00031958139223455228,3420099
1965,1092,Rickey,0.00031928900303763134,3420099
1965,1088,Ginger,0.00031811944624994776,3420099
1965,1083,Joey,0.00031665750026534318,3420099
1965,1082,Johnnie,0.00031636511106842229,3420099
1965,1079,Grace,0.00031548794347765959,3420099
1965,1079,Ken,0.00031548794347765959,3420099
1965,1075,Jana,0.00031431838668997595,3420099
1965,1073,Vonda,0.00031373360829613413,3420099
1965,1072,Tracie,0.00031344121909921319,3420099
1965,1071,Ryan,0.0003131488299022923,3420099
1965,1069,Kenny,0.00031256405150845048,3420099
1965,1068,Allan,0.0003122716623115296,3420099
1965,1068,Angel,0.0003122716623115296,3420099
1965,1067,Jan,0.00031197927311460866,3420099
1965,1062,Jacquelyn,0.00031051732713000414,3420099
1965,1061,Travis,0.0003102249379330832,3420099
1965,1060,Timmy,0.00030993254873616232,3420099
1965,1050,Lydia,0.00030700865676695321,3420099
1965,1042,Molly,0.000304669543191586,3420099
1965,1041,Nathaniel,0.00030437715399466505,3420099
1965,1039,Roberto,0.00030379237560082322,3420099
1965,1036,Mia,0.00030291520801006052,3420099
1965,1034,Nina,0.0003023304296162187,3420099
1965,1027,Arlene,0.00030028370523777235,3420099
1965,1020,Floyd,0.000298236980859326,3420099
1965,1016,June,0.00029706742407164237,3420099
1965,1009,Lorie,0.000295020699693196,3420099
1965,1008,Terrence,0.00029472831049627508,3420099
1965,1004,Doug,0.00029355875370859149,3420099
1965,1003,Trina,0.00029326636451167056,3420099
1965,1002,Shane,0.00029297397531474967,3420099
1965,997,Kay,0.00029151202933014515,3420099
1965,989,Jimmie,0.00028917291575477786,3420099
1965,988,Bobbie,0.00028888052655785693,3420099
1965,986,Jesus,0.00028829574816401516,3420099
1966,80293,Michael,0.024568003001045838,3268194
1966,66615,David,0.0203828169319202,3268194
1966,65449,James,0.020026044965506945,3268194
1966,65289,John,0.019977088263426222,3268194
1966,59539,Robert,0.018217706782400311,3268194
1966,56996,Lisa,0.01743960119870485,3268194
1966,38406,William,0.011751444375701076,3268194
1966,34890,Mark,0.010675620847477231,3268194
1966,34555,Richard,0.01057311775249572,3268194
1966,32292,Kimberly,0.009880686397441522,3268194
1966,30238,Jeffrey,0.0092522047344802665,3268194
1966,29086,Thomas,0.0088997164794990744,3268194
1966,29000,Timothy,0.0088734022521306868,3268194
1966,28930,Mary,0.0088519836949703719,3268194
1966,27930,Christopher,0.0085460043069658653,3268194
1966,27767,Steven,0.0084961296667211313,3268194
1966,27311,Brian,0.0083566030657910764,3268194
1966,27205,Michelle,0.0083241692506625976,3268194
1966,27046,Joseph,0.0082755185279698822,3268194
1966,26056,Scott,0.00797259893384542,3268194
1966,25660,Kevin,0.0078514310961956355,3268194
1966,25460,Karen,0.0077902352185947347,3268194
1966,23797,Susan,0.0072813914963432407,3268194
1966,23634,Paul,0.0072315168560985058,3268194
1966,23296,Daniel,0.0071280958229529828,3268194
1966,22360,Charles,0.0068416991157807649,3268194
1966,20878,Kenneth,0.006388237662758086,3268194
1966,20764,Anthony,0.0063533560125255718,3268194
1966,20148,Patricia,0.0061648727095147959,3268194
1966,18633,Tammy,0.0057013139366879689,3268194
1966,18531,Angela,0.00567010403911151,3268194
1966,18230,Jennifer,0.0055780042433221525,3268194
1966,17425,Cynthia,0.0053316908359785252,3268194
1966,17041,Donna,0.0052141947509847944,3268194
1966,17039,Gregory,0.005213582792208786,3268194
1966,16992,Ronald,0.0051992017609725737,3268194
1966,16513,Eric,0.0050526376341184153,3268194
1966,16339,Julie,0.004999397220605631,3268194
1966,16258,Deborah,0.0049746128901772659,3268194
1966,16257,Pamela,0.0049743069107892612,3268194
1966,16026,Kelly,0.0049036256721602207,3268194
1966,15907,Elizabeth,0.0048672141249876842,3268194
1966,15880,Tracy,0.004858952681511563,3268194
1966,15866,Sandra,0.0048546689700795,3268194
1966,15578,Linda,0.0047665469063342021,3268194
1966,15571,Christine,0.0047644050506181704,3268194
1966,15548,Laura,0.0047573675246940662,3268194
1966,14757,Stephen,0.0045153378287825022,3268194
1966,14745,Donald,0.0045116660761264481,3268194
1966,14680,Lori,0.0044917774159061548,3268194
1966,14253,Melissa,0.00436112421722823,3268194
1966,14162,Gary,0.00433328009291982,3268194
1966,13901,Tina,0.0042534194726506448,3268194
1966,13614,Dawn,0.004165603388293351,3268194
1966,13563,Todd,0.0041499984395051209,3268194
1966,13303,Edward,0.0040704437986239491,3268194
1966,13294,Brenda,0.004067689984131909,3268194
1966,13125,Barbara,0.004015979467559147,3268194
1966,13067,Sharon,0.0039982326630548862,3268194
1966,13026,Teresa,0.0039856875081467008,3268194
1966,13008,Amy,0.00398017987916262,3268194
1966,12423,Patrick,0.0038011819371799836,3268194
1966,11820,Denise,0.0036166763662132664,3268194
1966,11730,Nancy,0.0035891382212928607,3268194
1966,11712,Cheryl,0.0035836305923087797,3268194
1966,11635,Keith,0.0035600701794324327,3268194
1966,11407,Douglas,0.0034903068789674052,3268194
1966,11260,Debra,0.0034453279089307429,3268194
1966,10815,Matthew,0.0033091670812687374,3268194
1966,10721,Michele,0.0032804050187963136,3268194
1966,10509,Kathleen,0.0032155373885393583,3268194
1966,10274,Rodney,0.0031436322323582992,3268194
1966,10266,Robin,0.0031411843972542633,3268194
1966,10247,Andrew,0.0031353707888821776,3268194
1966,10165,Stephanie,0.0031102804790658083,3268194
1966,10146,Terry,0.0031044668706937226,3268194
1966,9962,George,0.0030481666633008935,3268194
1966,9804,Rhonda,0.0029998219199961814,3268194
1966,9788,Rebecca,0.0029949262497881092,3268194
1966,9717,Kim,0.0029732017132397892,3268194
1966,9518,Wendy,0.0029123118150268927,3268194
1966,9142,Maria,0.0027972635651371982,3268194
1966,8749,Diane,0.002677013665651427,3268194
1966,8729,Larry,0.0026708940778913371,3268194
1966,8714,Theresa,0.0026663043870712691,3268194
1966,8591,Peter,0.0026286689223467149,3268194
1966,8484,Jerry,0.0025959291278302328,3268194
1966,8360,Jacqueline,0.0025579876837176739,3268194
1966,8266,Carol,0.0025292256212452505,3268194
1966,7897,Jeffery,0.0024163192270715873,3268194
1966,7868,Jill,0.0024074458248194569,3268194
1966,7857,Paula,0.0024040800515514071,3268194
1966,7806,Randy,0.0023884751027631775,3268194
1966,7799,Frank,0.0023863332470471458,3268194
1966,7789,Dennis,0.0023832734531671011,3268194
1966,7740,Craig,0.00236828046315488,3268194
1966,7398,Raymond,0.0022636355124573387,3268194
1966,7249,Andrea,0.0022180445836446675,3268194
1966,7204,Sheila,0.0022042755111844644,3268194
1966,7188,Shawn,0.0021993798409763923,3268194
1966,6983,Sherry,0.0021366540664354687,3268194
1966,6968,Margaret,0.0021320643756154011,3268194
1966,6960,Catherine,0.0021296165405113648,3268194
1966,6927,Troy,0.0021195192207072162,3268194
1966,6793,Cindy,0.0020785179827146126,3268194
1966,6576,Tony,0.0020121204555176345,3268194
1966,6538,Sean,0.0020004932387734631,3268194
1966,6432,Janet,0.0019680594236449857,3268194
1966,6354,Gina,0.0019441930313806341,3268194
1966,6318,Kathy,0.0019331777734124718,3268194
1966,6303,Roger,0.0019285880825924042,3268194
1966,6276,Dana,0.0019203266391162827,3268194
1966,6212,Leslie,0.0019007439582839941,3268194
1966,6119,Carolyn,0.001872287875199575,3268194
1966,6078,Chris,0.0018597427202913903,3268194
1966,5998,Ann,0.0018352643692510298,3268194
1966,5890,Bryan,0.0018022185953465431,3268194
1966,5844,Bruce,0.0017881435434983358,3268194
1966,5684,Suzanne,0.0017391868414176148,3268194
1966,5664,Laurie,0.0017330672536575247,3268194
1966,5554,Tracey,0.0016994095209770289,3268194
1966,5502,Diana,0.0016834985928007946,3268194
1966,5442,Beth,0.0016651398295205243,3268194
1966,5366,Renee,0.0016418853960321817,3268194
1966,5340,Christina,0.0016339299319440646,3268194
1966,5232,Carl,0.0016008841580395779,3268194
1966,5109,Stacey,0.0015632486933150236,3268194
1966,5107,Connie,0.0015626367345390145,3268194
1966,4954,Vincent,0.001515821888174325,3268194
1966,4946,Alan,0.0015133740530702889,3268194
1966,4919,Terri,0.0015051126095941673,3268194
1966,4888,Wayne,0.0014956272485660276,3268194
1966,4866,Gerald,0.0014888957020299284,3268194
1966,4862,Russell,0.0014876717844779105,3268194
1966,4845,Debbie,0.0014824701348818338,3268194
1966,4816,Valerie,0.0014735967326297032,3268194
1966,4754,Lynn,0.0014546260105734237,3268194
1966,4727,Darren,0.001446364567097302,3268194
1966,4718,Danny,0.0014436107526052614,3268194
1966,4715,Monica,0.0014426928144412479,3268194
1966,4683,Ricky,0.0014329014740251038,3268194
1966,4669,Jonathan,0.0014286177625930407,3268194
1966,4653,Lawrence,0.0014237220923849685,3268194
1966,4624,Steve,0.0014148486901328378,3268194
1966,4556,Bradley,0.0013940420917485314,3268194
1966,4521,Mike,0.0013833328131683737,3268194
1966,4503,Carla,0.0013778251841842927,3268194
1966,4496,Katherine,0.001375683328468261,3268194
1966,4449,Randall,0.0013613022972320493,3268194
1966,4433,Annette,0.0013564066270239771,3268194
1966,4404,Stacy,0.0013475332247718465,3268194
1966,4402,Phillip,0.0013469212659958374,3268194
1966,4391,Jeff,0.0013435554927277878,3268194
1966,4381,Joe,0.0013404956988477428,3268194
1966,4349,Johnny,0.0013307043584315987,3268194
1966,4341,Janice,0.0013282565233275626,3268194
1966,4279,Regina,0.0013092858012712831,3268194
1966,4245,Jon,0.00129888250207913,3268194
1966,4242,Curtis,0.0012979645639151164,3268194
1966,4219,Jimmy,0.0012909270379910128,3268194
1966,4210,Martin,0.0012881732234989722,3268194
1966,4179,Billy,0.0012786878624708325,3268194
1966,4173,Jose,0.0012768519861428055,3268194
1966,4157,Samuel,0.0012719563159347333,3268194
1966,4156,Anne,0.0012716503365467289,3268194
1966,4153,Lee,0.0012707323983827154,3268194
1966,4144,Dale,0.0012679785838906749,3268194
1966,4114,Shannon,0.0012587992022505396,3268194
1966,4104,Bobby,0.0012557394083704946,3268194
1966,4089,Wanda,0.0012511497175504269,3268194
1966,4048,Dean,0.0012386045626422422,3268194
1966,4044,Walter,0.0012373806450902242,3268194
1966,4036,Sarah,0.0012349328099861881,3268194
1966,4009,Kathryn,0.0012266713665100664,3268194
1966,3959,Heidi,0.0012113723971098412,3268194
1966,3954,Philip,0.0012098425001698186,3268194
1966,3915,Barry,0.0011979093040376428,3268194
1966,3866,Anita,0.001182916314025422,3268194
1966,3857,Shelly,0.0011801624995333815,3268194
1966,3843,Bonnie,0.0011758787881013184,3268194
1966,3816,Darryl,0.0011676173446251966,3268194
1966,3779,Jason,0.0011562961072690298,3268194
1966,3778,Willie,0.0011559901278810254,3268194
1966,3743,Sherri,0.0011452808493008677,3268194
1966,3731,Colleen,0.0011416090966448137,3268194
1966,3718,Darlene,0.001137631364600755,3268194
1966,3668,Anna,0.0011223323952005296,3268194
1966,3665,Glenn,0.0011214144570365161,3268194
1966,3610,Tonya,0.0011045855906962683,3268194
1966,3600,Jay,0.0011015257968162234,3268194
1966,3593,Jamie,0.0010993839411001917,3268194
1966,3572,Henry,0.0010929583739520971,3268194
1966,3522,Roy,0.0010776594045518717,3268194
1966,3502,Judy,0.0010715398167917816,3268194
1966,3488,Darrell,0.0010672561053597185,3268194
1966,3476,Arthur,0.0010635843527036645,3268194
1966,3474,Tamara,0.0010629723939276554,3268194
1966,3414,Allen,0.001044613630647385,3268194
1966,3413,Cathy,0.0010443076512593806,3268194
1966,3398,Holly,0.001039717960439313,3268194
1966,3391,Joyce,0.0010375761047232814,3268194
1966,3382,Melinda,0.0010348222902312409,3268194
1966,3372,Victoria,0.0010317624963511957,3268194
1966,3322,Harold,0.0010164635269509705,3268194
1966,3310,Kristine,0.0010127917742949165,3268194
1966,3296,Albert,0.0010085080628628534,3268194
1966,3295,Deanna,0.0010082020834748487,3268194
1966,3271,Victor,0.0010008585781627406,3268194
1966,3270,Joel,0.0010005525987747362,3268194
1966,3267,Martha,0.0009996346606107227,3268194
1966,3257,Kristin,0.00099657486673067753,3268194
1966,3249,April,0.00099412703162664144,3268194
1966,3220,Beverly,0.00098525362937451079,3268194
1966,3208,Jane,0.00098158187671845676,3268194
1966,3207,Judith,0.00098127589733045233,3268194
1966,3131,Tim,0.00095802146384210978,3268194
1966,3107,Penny,0.00095067795853000161,3268194
1966,3081,Marie,0.00094272249444188447,3268194
1966,3075,Veronica,0.00094088661811385734,3268194
1966,3053,Vicki,0.00093415507157775825,3268194
1966,3053,Jean,0.00093415507157775825,3268194
1966,3043,Melanie,0.00093109527769771319,3268194
1966,3034,Julia,0.00092834146320567267,3268194
1966,3017,Jodi,0.000923139813609596,3268194
1966,2984,Maureen,0.00091304249380544725,3268194
1966,2981,Louis,0.00091212455564143374,3268194
1966,2954,Jack,0.00090386311216531206,3268194
1966,2953,Marc,0.00090355713277730763,3268194
1966,2939,Virginia,0.00089927342134524452,3268194
1966,2928,Betty,0.00089590764807719492,3268194
